event_id,timestamp,user_id,employee_name,department,role,location,resource_type,action_type,records_accessed,historical_avg_access,risk_score,anomaly_score,threat_type,severity,label
EVT00852,2026-05-01 22:49:00,U7185,Jagdish Karpe,HR,Developer,Hyderabad,API,Read,485,450,24,0.244,None,Low,Normal
EVT00853,2026-04-01 20:04:00,U9177,Chandresh Parikh,Legal,System Admin,Delhi,Cloud Storage,Delete,12194,938,81,0.948,Impossible Travel,Critical,Threat
EVT00854,2026-11-08 22:32:00,U7113,Mohini Kale,HR,Executive,Chennai,API,Download,3600,200,82,0.786,Impossible Travel,Critical,Threat
EVT00855,2026-03-14 06:05:00,U2435,Quincy Sathe,IT Security,Analyst,Bangalore,Database,Download,1146,980,7,0.149,None,Low,Normal
EVT00856,2026-11-20 09:16:00,U9247,Warinder Oak,Marketing,Analyst,Pune,File,Download,986,969,14,0.067,None,Low,Normal
EVT00857,2026-12-08 22:24:00,U3038,Triya Prabhu,Engineering,System Admin,Delhi,Cloud Storage,Read,346,410,24,0.235,None,Low,Normal
EVT00858,2026-07-12 14:27:00,U6036,Hemal Yohannan,IT Security,System Admin,Pune,API,Read,338,294,27,0.01,None,Low,Normal
EVT00859,2026-08-20 04:12:00,U6490,Yashasvi Thaker,HR,Executive,Delhi,API,Download,12435,829,76,0.885,Impossible Travel,High,Threat
EVT00860,2026-10-12 06:56:00,U3846,Sara Shenoy,Operations,Developer,Chennai,API,Download,593,611,15,0.03,None,Low,Normal
EVT00861,2026-10-13 10:54:00,U5263,Yashica Sridhar,IT Security,Executive,Hyderabad,File,Write,454,536,6,0.028,None,Low,Normal
EVT00862,2026-04-22 10:43:00,U1455,Ikshita Baria,Marketing,Executive,Bangalore,Cloud Storage,Read,734,663,9,0.295,None,Low,Normal
EVT00863,2026-06-24 13:26:00,U4633,Anirudh Gokhale,Engineering,Manager,Chennai,API,Download,769,816,17,0.198,None,Low,Normal
EVT00864,2026-01-17 20:24:00,U2694,Wriddhish Swamy,Finance,System Admin,Chennai,Database,Read,837,977,10,0.085,None,Low,Normal
EVT00865,2026-09-21 03:52:00,U4407,Abhimanyu Gandhi,Operations,Analyst,Delhi,Database,Download,95,115,5,0.146,None,Low,Normal
EVT00866,2026-10-01 06:02:00,U6137,Pallavi Vig,Legal,System Admin,Hyderabad,API,Delete,252,235,1,0.271,None,Low,Normal
EVT00867,2026-01-23 21:38:00,U2920,Tara Chaudhuri,Engineering,Developer,Delhi,Database,Write,694,666,34,0.223,None,Low,Normal
EVT00868,2026-01-17 18:37:00,U9486,Widisha Solanki,Marketing,Manager,Hyderabad,File,Read,226,217,14,0.009,None,Low,Normal
EVT00869,2026-07-14 20:29:00,U5483,Bina Vaidya,Operations,Manager,Bangalore,File,Delete,840,105,84,0.924,Impossible Travel,Critical,Threat
EVT00870,2026-07-02 02:41:00,U3833,Imaran Goswami,HR,Developer,Delhi,Database,Delete,501,429,11,0.238,None,Low,Normal
EVT00871,2026-11-21 21:10:00,U7942,Kamya Sharaf,Marketing,Developer,Mumbai,Database,Download,505,519,28,0.06,None,Low,Normal
EVT00872,2026-02-16 19:08:00,U8363,Hiral Dora,HR,Analyst,Chennai,File,Download,988,939,19,0.181,None,Low,Normal
EVT00873,2026-09-14 12:04:00,U7525,Thomas Butala,Finance,Analyst,Hyderabad,File,Download,1177,993,12,0.107,None,Low,Normal
EVT00874,2026-09-28 20:32:00,U3376,Ijaya Iyer,IT Security,Developer,Bangalore,Database,Delete,10380,692,92,0.703,Credential Abuse,High,Threat
EVT00875,2026-06-19 09:49:00,U2085,Ishaan Kalla,Operations,Developer,Chennai,API,Write,774,834,7,0.168,None,Low,Normal
EVT00876,2026-02-24 11:38:00,U7909,Zehaan Chandran,Legal,System Admin,Mumbai,File,Write,1139,988,13,0.015,None,Low,Normal
EVT00877,2026-11-03 17:39:00,U2953,Girindra Gopal,Finance,System Admin,Hyderabad,File,Download,80,67,16,0.173,None,Low,Normal
EVT00878,2026-01-04 09:12:00,U8565,Garima Jayaraman,Engineering,Manager,Delhi,Database,Read,755,679,22,0.193,None,Low,Normal
EVT00879,2026-08-08 04:19:00,U5500,Zaid Patla,Engineering,Developer,Delhi,Database,Delete,1989,117,85,0.884,Impossible Travel,Critical,Threat
EVT00880,2026-03-30 09:50:00,U7126,Yuvraj Bawa,Marketing,Analyst,Bangalore,API,Read,483,485,1,0.042,None,Low,Normal
EVT00881,2026-11-14 06:06:00,U4708,Falguni Nair,HR,Analyst,Hyderabad,File,Read,969,902,4,0.078,None,Low,Normal
EVT00882,2026-08-10 13:51:00,U2229,Meghana Chaudhuri,Engineering,Developer,Pune,Cloud Storage,Delete,108,133,11,0.277,None,Low,Normal
EVT00883,2026-04-18 18:30:00,U7771,Keya Contractor,Legal,System Admin,Pune,Database,Write,120,142,31,0.198,None,Low,Normal
EVT00884,2026-12-18 11:54:00,U4700,Atharv Char,Finance,Developer,Mumbai,Database,Delete,387,349,16,0.198,None,Low,Normal
EVT00885,2026-02-24 17:14:00,U9103,Vyanjana Amble,Finance,Manager,Bangalore,API,Download,247,230,25,0.056,None,Low,Normal
EVT00886,2026-08-17 04:20:00,U6108,Ranveer Sastry,Legal,System Admin,Pune,API,Read,4660,233,99,0.739,Credential Abuse,Critical,Threat
EVT00887,2026-05-28 20:02:00,U7556,Nikita Maharaj,HR,Analyst,Mumbai,Cloud Storage,Write,951,908,20,0.285,None,Low,Normal
EVT00888,2026-03-20 00:59:00,U2805,Vincent Balan,HR,Analyst,Delhi,API,Delete,106,124,2,0.143,None,Low,Normal
EVT00889,2026-03-03 05:10:00,U6806,Theodore Yadav,Operations,Manager,Hyderabad,Cloud Storage,Download,344,380,33,0.1,None,Low,Normal
EVT00890,2026-10-06 13:03:00,U7923,Qarin Kulkarni,HR,Developer,Hyderabad,Cloud Storage,Write,333,398,18,0.159,None,Low,Normal
EVT00891,2026-02-06 07:34:00,U5078,Jai Ghosh,Finance,Manager,Bangalore,Database,Read,390,463,18,0.072,None,Low,Normal
EVT00892,2026-10-22 14:11:00,U7421,Avi Keer,Operations,Analyst,Hyderabad,File,Download,268,302,14,0.051,None,Low,Normal
EVT00893,2026-07-29 16:47:00,U1050,Falan De,Finance,Manager,Chennai,Cloud Storage,Delete,615,672,16,0.051,None,Low,Normal
EVT00894,2026-11-28 11:28:00,U3323,Saanvi Narula,Finance,System Admin,Delhi,File,Read,166,190,12,0.292,None,Low,Normal
EVT00895,2026-01-08 02:06:00,U6769,Harsh Baral,Operations,Executive,Bangalore,Cloud Storage,Write,207,194,31,0.033,None,Low,Normal
EVT00896,2026-07-31 15:37:00,U4740,Siddharth Narayanan,Marketing,Executive,Hyderabad,API,Read,643,600,7,0.091,None,Low,Normal
EVT00897,2026-09-13 10:20:00,U9940,Balendra Prasad,Engineering,System Admin,Mumbai,File,Download,481,483,1,0.248,None,Low,Normal
EVT00898,2026-12-19 16:42:00,U2847,Leela Jaggi,Engineering,Executive,Pune,Database,Write,417,361,27,0.257,None,Low,Normal
EVT00899,2026-01-23 12:05:00,U5003,Shivani Zacharia,Marketing,System Admin,Mumbai,API,Read,155,165,13,0.276,None,Low,Normal
EVT00900,2026-11-24 03:33:00,U9632,Vedika Bhargava,HR,Developer,Pune,File,Delete,154,130,26,0.177,None,Low,Normal
EVT00901,2026-01-30 22:16:00,U9520,Tamanna Nayar,Legal,Developer,Chennai,Database,Download,278,302,30,0.17,None,Low,Normal
EVT00902,2026-01-07 01:39:00,U9174,Vasana Iyengar,Legal,Manager,Delhi,API,Delete,343,375,11,0.091,None,Low,Normal
EVT00903,2026-11-27 11:44:00,U1670,Vidhi Ahluwalia,HR,Developer,Chennai,Database,Read,769,838,32,0.092,None,Low,Normal
EVT00904,2026-02-06 08:06:00,U5119,Praneel Rattan,HR,Developer,Mumbai,API,Read,789,696,18,0.043,None,Low,Normal
EVT00905,2026-02-28 18:38:00,U5764,Ucchal Narayanan,HR,Analyst,Delhi,File,Write,477,462,25,0.127,None,Low,Normal
EVT00906,2026-08-08 22:13:00,U6091,Girindra Ray,HR,Executive,Delhi,File,Write,138,120,13,0.075,None,Low,Normal
EVT00907,2026-03-04 07:55:00,U5871,Raghav Bobal,Marketing,System Admin,Chennai,API,Download,206,224,28,0.029,None,Low,Normal
EVT00908,2026-09-18 08:47:00,U8673,Ekaraj Bhatia,Engineering,System Admin,Delhi,Cloud Storage,Download,675,730,30,0.008,None,Low,Normal
EVT00909,2026-03-06 09:24:00,U3303,Abhimanyu Suri,Marketing,Developer,Hyderabad,File,Write,1106,1000,35,0.27,None,Low,Normal
EVT00910,2026-10-13 22:13:00,U3063,Sara Chakraborty,Operations,Analyst,Delhi,Cloud Storage,Read,81,74,6,0.016,None,Low,Normal
EVT00911,2026-03-12 22:10:00,U5760,Chandran Venkataraman,Marketing,System Admin,Pune,File,Read,577,685,8,0.222,None,Low,Normal
EVT00912,2026-05-30 07:45:00,U9458,Charles Narayanan,HR,Executive,Pune,Cloud Storage,Write,844,777,15,0.269,None,Low,Normal
EVT00913,2026-08-15 09:12:00,U1105,Ayush Sridhar,IT Security,System Admin,Chennai,API,Read,163,178,5,0.0,None,Low,Normal
EVT00914,2026-06-30 00:14:00,U4347,Garima Gole,Finance,System Admin,Bangalore,Cloud Storage,Download,144,143,4,0.278,None,Low,Normal
EVT00915,2026-06-21 01:39:00,U9957,Tara Sankaran,Engineering,Executive,Pune,Cloud Storage,Read,614,515,28,0.044,None,Low,Normal
EVT00916,2026-05-05 08:31:00,U9380,Yash Sunder,Legal,Executive,Hyderabad,Cloud Storage,Download,1815,165,79,0.787,Data Exfiltration,Critical,Threat
EVT00917,2026-03-20 03:49:00,U8601,Laban Pal,Operations,System Admin,Hyderabad,Database,Delete,287,301,30,0.036,None,Low,Normal
EVT00918,2026-11-20 15:50:00,U1698,Tristan Khanna,Engineering,Manager,Delhi,Cloud Storage,Delete,565,614,1,0.295,None,Low,Normal
EVT00919,2026-06-03 11:38:00,U6715,Ikshita Khalsa,Legal,Executive,Delhi,Database,Write,1025,896,10,0.106,None,Low,Normal
EVT00920,2026-04-12 23:21:00,U5560,Harish Raval,IT Security,Developer,Delhi,Database,Download,361,367,25,0.289,None,Low,Normal
EVT00921,2026-07-08 18:18:00,U3120,Banjeet Shanker,Legal,Developer,Chennai,File,Download,210,204,5,0.013,None,Low,Normal
EVT00922,2026-03-19 08:20:00,U9182,Karan Sarin,Legal,System Admin,Mumbai,API,Write,162,182,7,0.27,None,Low,Normal
EVT00923,2026-11-02 21:00:00,U2054,Unnati Buch,Finance,Executive,Mumbai,Database,Read,14928,933,97,0.925,Impossible Travel,Critical,Threat
EVT00924,2026-05-07 18:02:00,U6261,Aadhya Banerjee,Finance,System Admin,Delhi,API,Write,714,880,13,0.076,None,Low,Normal
EVT00925,2026-04-29 00:43:00,U8111,Andrew Vohra,IT Security,Executive,Hyderabad,Database,Read,277,312,7,0.061,None,Low,Normal
EVT00926,2026-10-25 02:47:00,U9955,Ekantika Khare,IT Security,Analyst,Mumbai,API,Download,749,934,13,0.25,None,Low,Normal
EVT00927,2026-09-17 14:01:00,U3258,Rudra Narayanan,IT Security,Analyst,Delhi,Cloud Storage,Download,505,505,5,0.171,None,Low,Normal
EVT00928,2026-03-15 11:34:00,U2932,Timothy Shan,Operations,Manager,Bangalore,File,Read,7137,549,77,0.946,Credential Abuse,Critical,Threat
EVT00929,2026-04-25 22:51:00,U5719,Barkha Singh,Finance,Executive,Chennai,API,Delete,319,386,26,0.186,None,Low,Normal
EVT00930,2026-12-09 22:56:00,U5309,Aadhya Naik,Legal,Analyst,Bangalore,File,Download,787,933,17,0.06,None,Low,Normal
EVT00931,2026-08-29 00:20:00,U2021,Aarush Parmar,HR,System Admin,Bangalore,Database,Delete,68,80,5,0.285,None,Low,Normal
EVT00932,2026-12-15 15:08:00,U3121,Priya Chakraborty,Engineering,Analyst,Bangalore,Database,Download,758,647,33,0.068,None,Low,Normal
EVT00933,2026-06-15 20:18:00,U1351,Harshil Dave,Finance,Analyst,Hyderabad,Cloud Storage,Read,468,509,31,0.016,None,Low,Normal
EVT00934,2026-11-07 19:27:00,U3257,Varsha Kumar,Finance,System Admin,Bangalore,File,Delete,622,732,13,0.103,None,Low,Normal
EVT00935,2026-01-08 07:37:00,U4721,Kritika Rout,Operations,Executive,Chennai,Database,Read,234,263,16,0.244,None,Low,Normal
EVT00936,2026-05-12 12:05:00,U5630,Odika Bava,Finance,Developer,Mumbai,API,Delete,2682,149,74,0.882,Impossible Travel,High,Threat
EVT00937,2026-05-30 21:40:00,U9108,Urishilla Sahni,Legal,Developer,Hyderabad,Cloud Storage,Delete,88,98,24,0.234,None,Low,Normal
EVT00938,2026-07-14 19:31:00,U6224,Falak Deol,Legal,Executive,Chennai,Database,Read,618,689,23,0.27,None,Low,Normal
EVT00939,2026-02-27 02:56:00,U4335,Bhavya Pandey,HR,Executive,Hyderabad,File,Write,652,656,8,0.112,None,Low,Normal
EVT00940,2026-06-21 04:45:00,U8213,Girik Madan,Legal,System Admin,Bangalore,Database,Download,134,165,3,0.081,None,Low,Normal
EVT00941,2026-03-03 12:37:00,U1978,Finn Pandey,Engineering,Executive,Delhi,Cloud Storage,Read,369,327,25,0.115,None,Low,Normal
EVT00942,2026-05-15 07:05:00,U8062,Chameli Goel,Marketing,Analyst,Pune,File,Read,3680,230,87,0.929,Data Exfiltration,Critical,Threat
EVT00943,2026-06-07 16:22:00,U1448,Matthew Badami,Engineering,Executive,Delhi,Cloud Storage,Read,858,949,7,0.166,None,Low,Normal
EVT00944,2026-12-04 12:17:00,U7944,Laban Dani,Marketing,Executive,Chennai,File,Write,1043,974,25,0.14,None,Low,Normal
EVT00945,2026-01-12 01:20:00,U5598,Thomas Hora,IT Security,Developer,Bangalore,API,Delete,224,263,22,0.171,None,Low,Normal
EVT00946,2026-07-15 16:42:00,U5104,Varenya Kamdar,IT Security,Executive,Bangalore,Database,Delete,4500,300,88,0.898,Credential Abuse,High,Threat
EVT00947,2026-12-06 15:37:00,U1606,Netra Padmanabhan,Engineering,System Admin,Pune,API,Download,36,37,4,0.174,None,Low,Normal
EVT00948,2026-02-16 15:14:00,U8216,Vanya Pau,HR,Developer,Mumbai,File,Download,13132,938,74,0.768,Privilege Escalation,High,Threat
EVT00949,2026-03-25 08:05:00,U1630,Mugdha Chokshi,HR,Executive,Delhi,File,Read,566,691,15,0.018,None,Low,Normal
EVT00950,2026-01-12 17:41:00,U6789,Manbir Shanker,Marketing,Analyst,Chennai,API,Delete,339,285,7,0.023,None,Low,Normal
EVT00951,2026-05-29 13:53:00,U6337,Varenya Shetty,Marketing,Developer,Pune,Cloud Storage,Read,451,543,28,0.263,None,Low,Normal
EVT00952,2026-09-01 22:18:00,U7686,Geetika Bala,Legal,Developer,Delhi,File,Read,5310,354,75,0.81,Credential Abuse,High,Threat
EVT00953,2026-06-03 23:52:00,U6129,Chandresh Rajagopal,Marketing,Executive,Chennai,File,Write,38,46,25,0.249,None,Low,Normal
EVT00954,2026-10-05 12:01:00,U2285,Nimrat Ratta,Finance,Manager,Chennai,Cloud Storage,Read,6104,763,97,0.964,Data Exfiltration,Critical,Threat
EVT00955,2026-07-16 00:18:00,U4195,Vasana Narain,IT Security,Executive,Mumbai,API,Delete,538,552,16,0.24,None,Low,Normal
EVT00956,2026-03-26 01:03:00,U4949,Veda Modi,Operations,System Admin,Mumbai,Database,Delete,251,256,33,0.023,None,Low,Normal
EVT00957,2026-11-23 22:17:00,U7862,Unni Nori,HR,Executive,Hyderabad,API,Download,536,515,9,0.182,None,Low,Normal
EVT00958,2026-03-01 08:25:00,U7692,Yashica Prashad,Operations,Executive,Hyderabad,Cloud Storage,Write,341,369,12,0.263,None,Low,Normal
EVT00959,2026-07-11 18:49:00,U8698,Ronith Mutti,Legal,Analyst,Hyderabad,Database,Download,2431,143,70,0.907,Data Exfiltration,High,Threat
EVT00960,2026-11-04 13:15:00,U6805,Mugdha Magar,HR,System Admin,Pune,API,Delete,656,562,8,0.101,None,Low,Normal
EVT00961,2026-03-20 11:26:00,U1741,Abeer Tailor,Finance,Developer,Delhi,Cloud Storage,Download,377,364,28,0.087,None,Low,Normal
EVT00962,2026-03-03 00:19:00,U3494,Oni Hegde,Finance,Executive,Chennai,File,Download,171,157,25,0.096,None,Low,Normal
EVT00963,2026-03-12 13:25:00,U4805,Ekiya Kurian,Engineering,System Admin,Mumbai,Database,Download,9108,759,79,0.797,Credential Abuse,High,Threat
EVT00964,2026-06-03 09:54:00,U8053,Ethan Shenoy,Marketing,Developer,Chennai,File,Read,69,62,23,0.085,None,Low,Normal
EVT00965,2026-11-16 14:37:00,U4664,Leena Varty,HR,Developer,Mumbai,Database,Write,5700,300,91,0.784,Data Exfiltration,High,Threat
EVT00966,2026-01-20 21:58:00,U1651,Faras Chandra,Marketing,Executive,Hyderabad,Database,Download,595,540,2,0.111,None,Low,Normal
EVT00967,2026-11-20 21:52:00,U9534,Lavanya Sha,HR,System Admin,Mumbai,Database,Read,1018,990,29,0.267,None,Low,Normal
EVT00968,2026-07-22 18:19:00,U2908,Chanakya Luthra,Engineering,Analyst,Pune,API,Read,123,108,21,0.047,None,Low,Normal
EVT00969,2026-02-23 22:47:00,U6157,Wyatt Bhatnagar,Finance,System Admin,Bangalore,File,Write,509,484,3,0.285,None,Low,Normal
EVT00970,2026-10-01 22:43:00,U4607,Sara Goyal,Legal,Manager,Mumbai,Cloud Storage,Write,231,271,32,0.244,None,Low,Normal
EVT00971,2026-03-06 14:20:00,U9459,Henry Subramanian,IT Security,Manager,Bangalore,Cloud Storage,Read,263,309,32,0.167,None,Low,Normal
EVT00972,2026-07-11 13:32:00,U7230,Chanakya Nanda,Legal,Executive,Hyderabad,File,Download,164,202,34,0.197,None,Low,Normal
EVT00973,2026-08-01 17:05:00,U8947,Dakshesh Swamy,Operations,System Admin,Chennai,File,Download,3597,327,79,0.729,Data Exfiltration,Critical,Threat
EVT00974,2026-11-06 09:03:00,U2897,Yuvraj Batta,HR,System Admin,Mumbai,Database,Delete,443,477,26,0.211,None,Low,Normal
EVT00975,2026-12-23 04:56:00,U7750,Yashodhara Chakraborty,Legal,Manager,Bangalore,File,Delete,585,515,33,0.065,None,Low,Normal
EVT00976,2026-08-24 08:11:00,U5286,Banjeet Ganesh,Legal,Developer,Delhi,Cloud Storage,Download,361,438,28,0.12,None,Low,Normal
EVT00977,2026-06-09 10:23:00,U6567,Hemani Hayer,Legal,Analyst,Mumbai,Cloud Storage,Download,292,294,15,0.172,None,Low,Normal
EVT00978,2026-08-29 01:38:00,U3117,Champak Taneja,Marketing,Executive,Bangalore,Database,Download,1617,231,72,0.934,Credential Abuse,Critical,Threat
EVT00979,2026-02-05 20:05:00,U9497,Radhika Shah,HR,Developer,Chennai,API,Write,483,586,35,0.119,None,Low,Normal
EVT00980,2026-09-30 06:01:00,U6431,Aarnav Naik,Operations,Manager,Chennai,API,Read,355,317,3,0.254,None,Low,Normal
EVT00981,2026-10-17 18:27:00,U8944,Zansi Jain,Finance,Manager,Mumbai,File,Read,470,559,15,0.189,None,Low,Normal
EVT00982,2026-04-01 00:48:00,U7190,Edhitha Boase,Legal,System Admin,Hyderabad,File,Read,49,54,5,0.022,None,Low,Normal
EVT00983,2026-01-15 16:13:00,U1241,Unnati Trivedi,Legal,Executive,Chennai,API,Read,874,800,26,0.058,None,Low,Normal
EVT00984,2026-11-06 14:04:00,U9394,Ekaraj Kar,Legal,Analyst,Mumbai,File,Download,377,339,13,0.03,None,Low,Normal
EVT00985,2026-08-01 01:45:00,U8037,Yoshita Lalla,Finance,Manager,Delhi,File,Download,603,610,19,0.272,None,Low,Normal
EVT00986,2026-12-28 22:18:00,U7449,Warda Ravel,Engineering,Executive,Pune,Database,Download,257,270,15,0.173,None,Low,Normal
EVT00987,2026-11-22 13:22:00,U7059,Forum Chander,Operations,Executive,Bangalore,File,Delete,8899,809,74,0.943,Data Exfiltration,High,Threat
EVT00988,2026-12-23 16:04:00,U5095,Zansi Rattan,Finance,Manager,Delhi,Cloud Storage,Write,265,232,4,0.23,None,Low,Normal
EVT00989,2026-04-20 16:08:00,U1598,Darsh Amble,Engineering,Executive,Chennai,Cloud Storage,Read,370,338,18,0.207,None,Low,Normal
EVT00990,2026-12-30 22:54:00,U6128,Robert Maharaj,Legal,Manager,Mumbai,Cloud Storage,Download,829,833,33,0.166,None,Low,Normal
EVT00991,2026-03-18 11:46:00,U7974,Faras Pillai,Legal,Analyst,Delhi,API,Read,641,770,11,0.156,None,Low,Normal
EVT00992,2026-03-24 18:25:00,U1639,Damyanti Bhatti,Operations,System Admin,Hyderabad,Cloud Storage,Write,3996,222,93,0.962,Impossible Travel,Critical,Threat
EVT00993,2026-08-03 05:55:00,U5441,Kala Palla,Marketing,Developer,Chennai,File,Write,2380,140,74,0.787,Privilege Escalation,Critical,Threat
EVT00994,2026-06-03 08:48:00,U6409,Vasana Varughese,Legal,Manager,Hyderabad,Cloud Storage,Read,273,277,21,0.125,None,Low,Normal
EVT00995,2026-08-16 01:48:00,U4074,Unni Vala,HR,Analyst,Chennai,Cloud Storage,Delete,352,88,73,0.718,Impossible Travel,High,Threat
EVT00996,2026-09-09 04:34:00,U1231,Ranbir Mani,HR,Developer,Mumbai,Cloud Storage,Delete,7381,671,81,0.887,Impossible Travel,Critical,Threat
EVT00997,2026-02-26 09:59:00,U3497,Dipta Keer,Finance,Manager,Mumbai,API,Delete,719,676,7,0.038,None,Low,Normal
EVT00998,2026-08-29 09:58:00,U5542,Lekha Shankar,IT Security,Executive,Pune,Cloud Storage,Write,752,680,11,0.001,None,Low,Normal
EVT00999,2026-04-17 16:07:00,U3348,Ishita Narayan,HR,System Admin,Bangalore,File,Read,201,241,4,0.041,None,Low,Normal
EVT01000,2026-08-27 04:18:00,U5957,Brijesh Sandhu,Marketing,Analyst,Hyderabad,Cloud Storage,Download,485,455,25,0.212,None,Low,Normal
EVT01001,2026-02-26 22:38:00,U4504,Nihal Setty,HR,Developer,Pune,API,Download,885,878,29,0.147,None,Low,Normal
EVT01002,2026-11-14 01:24:00,U6704,Balveer Borde,HR,Analyst,Mumbai,Cloud Storage,Delete,611,721,28,0.064,None,Low,Normal
EVT01003,2026-10-06 11:55:00,U7130,Shravya Gill,HR,Analyst,Hyderabad,Cloud Storage,Delete,1131,962,34,0.058,None,Low,Normal
EVT01004,2026-09-26 14:25:00,U5157,Mason Padmanabhan,Marketing,Analyst,Chennai,File,Read,298,356,18,0.193,None,Low,Normal
EVT01005,2026-07-19 15:32:00,U1937,Hema Devi,Marketing,Analyst,Pune,Cloud Storage,Download,791,732,32,0.052,None,Low,Normal
EVT01006,2026-03-17 15:33:00,U1625,Chaitaly Sagar,Engineering,Analyst,Chennai,API,Write,751,683,9,0.025,None,Low,Normal
EVT01007,2026-02-15 09:12:00,U6148,Geetika Balasubramanian,Finance,Executive,Mumbai,API,Read,116,142,22,0.251,None,Low,Normal
EVT01008,2026-05-04 05:13:00,U7000,Anvi Bhargava,Marketing,Analyst,Pune,Cloud Storage,Download,398,344,4,0.019,None,Low,Normal
EVT01009,2026-07-14 03:48:00,U2375,Vaishnavi Buch,HR,System Admin,Bangalore,File,Write,457,533,33,0.123,None,Low,Normal
EVT01010,2026-01-03 08:21:00,U6098,Anya Grewal,Engineering,Executive,Mumbai,Database,Delete,1001,882,30,0.17,None,Low,Normal
EVT01011,2026-03-06 04:44:00,U2904,Abeer Raj,Finance,Manager,Pune,Database,Write,702,599,21,0.177,None,Low,Normal
EVT01012,2026-01-08 14:25:00,U4563,Ekanta Mane,Legal,Developer,Delhi,Database,Write,698,805,20,0.251,None,Low,Normal
EVT01013,2026-04-07 15:42:00,U6087,Charan Comar,Finance,System Admin,Pune,File,Write,1080,943,18,0.042,None,Low,Normal
EVT01014,2026-07-18 15:30:00,U4264,Yamini Thakur,HR,Developer,Mumbai,Cloud Storage,Delete,284,251,6,0.147,None,Low,Normal
EVT01015,2026-11-24 10:36:00,U3793,Nihal Kota,Finance,Executive,Delhi,API,Write,418,377,28,0.104,None,Low,Normal
EVT01016,2026-09-07 04:02:00,U9253,Vedhika Saraf,Marketing,Developer,Bangalore,API,Delete,764,835,14,0.14,None,Low,Normal
EVT01017,2026-05-16 18:01:00,U8785,Theodore Bajaj,HR,System Admin,Chennai,File,Delete,2760,138,88,0.813,Data Exfiltration,Critical,Threat
EVT01018,2026-01-06 18:01:00,U3600,Teerth Chaudry,Operations,System Admin,Mumbai,File,Read,626,664,12,0.274,None,Low,Normal
EVT01019,2026-01-16 20:06:00,U8192,Lajita Devan,IT Security,Executive,Delhi,Cloud Storage,Download,507,498,31,0.25,None,Low,Normal
EVT01020,2026-12-18 09:18:00,U7572,Faris Luthra,Engineering,Analyst,Hyderabad,Database,Download,418,402,28,0.232,None,Low,Normal
EVT01021,2026-04-30 10:33:00,U9391,Dev Dube,HR,Developer,Chennai,API,Write,446,430,9,0.199,None,Low,Normal
EVT01022,2026-08-14 04:56:00,U3317,Agastya Sandal,IT Security,Developer,Delhi,Cloud Storage,Write,89,75,30,0.0,None,Low,Normal
EVT01023,2026-08-08 09:17:00,U6038,Yashodhara Dayal,Finance,Manager,Hyderabad,API,Download,8316,924,72,0.917,Privilege Escalation,Critical,Threat
